"obshtkod","obshtina","godina","nastrw"
"PDV41","Стамболийски",2013,20332
"PDV41","Стамболийски",2014,20232
"PDV41","Стамболийски",2015,20087
"PDV41","Стамболийски",2016,19967
"PDV41","Стамболийски",2017,19849
"PDV41","Стамболийски",2018,19739
"PDV33","Съединение",2000,12214
"PDV33","Съединение",2001,12004
"PDV33","Съединение",2002,12040
"PDV33","Съединение",2003,12019
"PDV33","Съединение",2004,11932
"PDV33","Съединение",2005,11782
"PDV33","Съединение",2006,11588
"PDV33","Съединение",2007,11520
"PDV33","Съединение",2008,11311
"PDV33","Съединение",2009,11193
"PDV33","Съединение",2010,10939
"PDV33","Съединение",2011,10401
"PDV33","Съединение",2012,10321
"PDV33","Съединение",2013,10204
"PDV33","Съединение",2014,10066
"PDV33","Съединение",2015,10060
"PDV33","Съединение",2016,9902
"PDV33","Съединение",2017,9676
"PDV33","Съединение",2018,9507
"PDV37","Хисаря",2000,16346
"PDV37","Хисаря",2001,15419
"PDV37","Хисаря",2002,15093
"PDV37","Хисаря",2003,14835
"PDV37","Хисаря",2004,14557
"PDV37","Хисаря",2005,14292
"PDV37","Хисаря",2006,13960
"PDV37","Хисаря",2007,13693
"PDV37","Хисаря",2008,13422
"PDV37","Хисаря",2009,13113
"PDV37","Хисаря",2010,12768
"PDV37","Хисаря",2011,12409
"PDV37","Хисаря",2012,12137
"PDV37","Хисаря",2013,11929
"PDV37","Хисаря",2014,11695
"PDV37","Хисаря",2015,11566
"PDV37","Хисаря",2016,11344
"PDV37","Хисаря",2017,11051
"PDV37","Хисаря",2018,10815
"SML02","Баните",2000,7149
"SML02","Баните",2001,6629
"SML02","Баните",2002,6366
"SML02","Баните",2003,6121
"SML02","Баните",2004,5884
"SML02","Баните",2005,5656
"SML02","Баните",2006,5476
"SML02","Баните",2007,5320
"SML02","Баните",2008,5140
"SML02","Баните",2009,4972
"SML02","Баните",2010,4770
"SML02","Баните",2011,5031
"SML02","Баните",2012,4875
"SML02","Баните",2013,4648
"SML02","Баните",2014,4503
"SML02","Баните",2015,4356
"SML02","Баните",2016,4181
"SML02","Баните",2017,4041
"SML02","Баните",2018,3890
"SML05","Борино",2000,4142
"SML05","Борино",2001,4103
"SML05","Борино",2002,4049
"SML05","Борино",2003,3997
"SML05","Борино",2004,3932
"SML05","Борино",2005,3844
"SML05","Борино",2006,3814
"SML05","Борино",2007,3734
"SML05","Борино",2008,3678
"SML05","Борино",2009,3618
"SML05","Борино",2010,3525
"SML05","Борино",2011,3597
"SML05","Борино",2012,3533
"SML05","Борино",2013,3447
"SML05","Борино",2014,3362
"SML05","Борино",2015,3299
"SML05","Борино",2016,3252
"SML05","Борино",2017,3157
"SML05","Борино",2018,3087
"SML09","Девин",2000,15222
"SML09","Девин",2001,14840
"SML09","Девин",2002,14695
"SML09","Девин",2003,14406
"SML09","Девин",2004,14151
"SML09","Девин",2005,13864
"SML09","Девин",2006,13732
"SML09","Девин",2007,13580
"SML09","Девин",2008,13396
"SML09","Девин",2009,13204
"SML09","Девин",2010,12963
"SML09","Девин",2011,12800
"SML09","Девин",2012,12563
"SML09","Девин",2013,12234
"SML09","Девин",2014,11963
"SML09","Девин",2015,11655
"SML09","Девин",2016,11421
"SML09","Девин",2017,11181
"SML09","Девин",2018,10931
"SML10","Доспат",2000,10301
"SML10","Доспат",2001,10255
"SML10","Доспат",2002,10288
"SML10","Доспат",2003,10191
"SML10","Доспат",2004,10104
"SML10","Доспат",2005,9982
"SML10","Доспат",2006,9873
"SML10","Доспат",2007,9747
"SML10","Доспат",2008,9628
"SML10","Доспат",2009,9526
"SML10","Доспат",2010,9323
"SML10","Доспат",2011,9008
"SML10","Доспат",2012,8910
"SML10","Доспат",2013,8740
"SML10","Доспат",2014,8587
"SML10","Доспат",2015,8385
"SML10","Доспат",2016,8217
"SML10","Доспат",2017,8004
"SML10","Доспат",2018,7932
"SML11","Златоград",2000,14874
"SML11","Златоград",2001,13900
"SML11","Златоград",2002,13637
"SML11","Златоград",2003,13467
"SML11","Златоград",2004,13281
"SML11","Златоград",2005,13061
"SML11","Златоград",2006,12944
"SML11","Златоград",2007,12729
"SML11","Златоград",2008,12514
"SML11","Златоград",2009,12260
"SML11","Златоград",2010,12112
"SML11","Златоград",2011,12207
"SML11","Златоград",2012,12030
"SML11","Златоград",2013,11759
"SML11","Златоград",2014,11471
"SML11","Златоград",2015,11249
"SML11","Златоград",2016,11085
"SML11","Златоград",2017,10899
"SML11","Златоград",2018,10759
"SML16","Мадан",2000,15545
"SML16","Мадан",2001,13741
"SML16","Мадан",2002,13506
"SML16","Мадан",2003,13327
"SML16","Мадан",2004,13164
"SML16","Мадан",2005,12978
"SML16","Мадан",2006,12913
"SML16","Мадан",2007,12806
"SML16","Мадан",2008,12701
"SML16","Мадан",2009,12606
"SML16","Мадан",2010,12475
"SML16","Мадан",2011,12188
"SML16","Мадан",2012,12049
"SML16","Мадан",2013,11871
"SML16","Мадан",2014,11653
"SML16","Мадан",2015,11450
"SML16","Мадан",2016,11274
"SML16","Мадан",2017,11069
"SML16","Мадан",2018,10886
"SML18","Неделино",2000,8948
"SML18","Неделино",2001,8630
"SML18","Неделино",2002,8579
"SML18","Неделино",2003,8467
"SML18","Неделино",2004,8323
"SML18","Неделино",2005,8146
"SML18","Неделино",2006,7991
"SML18","Неделино",2007,7936
"SML18","Неделино",2008,7758
"SML18","Неделино",2009,7577
"SML18","Неделино",2010,7340
"SML18","Неделино",2011,7088
"SML18","Неделино",2012,6922
"SML18","Неделино",2013,6727
"SML18","Неделино",2014,6522
"SML18","Неделино",2015,6340
"SML18","Неделино",2016,6154
"SML18","Неделино",2017,5976
"SML18","Неделино",2018,5780
"SML27","Рудозем",2000,11304
"SML27","Рудозем",2001,10809
"SML27","Рудозем",2002,10645
"SML27","Рудозем",2003,10501
"SML27","Рудозем",2004,10296
"SML27","Рудозем",2005,10151
"SML27","Рудозем",2006,10087
"SML27","Рудозем",2007,10012
"SML27","Рудозем",2008,9921
"SML27","Рудозем",2009,9801
"SML27","Рудозем",2010,9661
"SML27","Рудозем",2011,10007
"SML27","Рудозем",2012,9879
"SML27","Рудозем",2013,9714
"SML27","Рудозем",2014,9599
"SML27","Рудозем",2015,9480
"SML27","Рудозем",2016,9307
"SML27","Рудозем",2017,9150
"SML27","Рудозем",2018,9045
"SML31","Смолян",2000,47530
"SML31","Смолян",2001,46794
"SML31","Смолян",2002,46232
"SML31","Смолян",2003,45626
"SML31","Смолян",2004,45111
"SML31","Смолян",2005,44705
"SML31","Смолян",2006,44420
"SML31","Смолян",2007,44032
"SML31","Смолян",2008,43621
"SML31","Смолян",2009,43621
"SML31","Смолян",2010,42583
"SML31","Смолян",2011,40941
"SML31","Смолян",2012,40496
"SML31","Смолян",2013,39753
"SML31","Смолян",2014,39079
"SML31","Смолян",2015,38272
"SML31","Смолян",2016,37607
"SML31","Смолян",2017,37057
"SML31","Смолян",2018,36475
"SML38","Чепеларе",2000,9543
"SML38","Чепеларе",2001,9101
"SML38","Чепеларе",2002,9008
"SML38","Чепеларе",2003,8926
"SML38","Чепеларе",2004,8769
"SML38","Чепеларе",2005,8623
"SML38","Чепеларе",2006,8481
"SML38","Чепеларе",2007,8304
"SML38","Чепеларе",2008,8179
"SML38","Чепеларе",2009,8179
"SML38","Чепеларе",2010,7850
"SML38","Чепеларе",2011,7589
"SML38","Чепеларе",2012,7494
"SML38","Чепеларе",2013,7325
"SML38","Чепеларе",2014,7245
"SML38","Чепеларе",2015,7115
"SML38","Чепеларе",2016,6927
"SML38","Чепеларе",2017,6748
"SML38","Чепеларе",2018,6636
"HKV09","Димитровград",2000,67762
"HKV09","Димитровград",2001,64275
"HKV09","Димитровград",2002,62932
"HKV09","Димитровград",2003,61948
"HKV09","Димитровград",2004,61059
"HKV09","Димитровград",2005,60041
"HKV09","Димитровград",2006,59341
"HKV09","Димитровград",2007,58532
"HKV09","Димитровград",2008,57801
"HKV09","Димитровград",2009,56882
"HKV09","Димитровград",2010,55869
"HKV09","Димитровград",2011,52947
"HKV09","Димитровград",2012,52206
"HKV09","Димитровград",2013,51531
"HKV09","Димитровград",2014,50655
"HKV09","Димитровград",2015,49846
"HKV09","Димитровград",2016,49061
"HKV09","Димитровград",2017,48301
"HKV09","Димитровград",2018,47287
"HKV11","Ивайловград",2000,9687
"HKV11","Ивайловград",2001,7997
"HKV11","Ивайловград",2002,7748
"HKV11","Ивайловград",2003,7629
"HKV11","Ивайловград",2004,7471
"HKV11","Ивайловград",2005,7357
"HKV11","Ивайловград",2006,7257
"HKV11","Ивайловград",2007,7092
"HKV11","Ивайловград",2008,6938
"HKV11","Ивайловград",2009,6761
"HKV11","Ивайловград",2010,6610
"HKV11","Ивайловград",2011,6343
"HKV11","Ивайловград",2012,6240
"HKV11","Ивайловград",2013,6131
"HKV11","Ивайловград",2014,6006
"HKV11","Ивайловград",2015,6123
"HKV11","Ивайловград",2016,6012
"HKV11","Ивайловград",2017,5848
"HKV11","Ивайловград",2018,5692
"HKV17","Любимец",2000,11458
"HKV17","Любимец",2001,11376
"HKV17","Любимец",2002,11223
"HKV17","Любимец",2003,11090
"HKV17","Любимец",2004,10931
"HKV17","Любимец",2005,10869
"HKV17","Любимец",2006,10750
"HKV17","Любимец",2007,10620
"HKV17","Любимец",2008,10512
"HKV17","Любимец",2009,10400
"HKV17","Любимец",2010,10273
"HKV17","Любимец",2011,10087
"HKV17","Любимец",2012,9964
"HKV17","Любимец",2013,9879
"HKV17","Любимец",2014,9744
"HKV17","Любимец",2015,9589
"HKV17","Любимец",2016,9448
"HKV17","Любимец",2017,9334
"HKV17","Любимец",2018,9217
"HKV18","Маджарово",2000,3181
"HKV18","Маджарово",2001,2114
"HKV18","Маджарово",2002,2044
"HKV18","Маджарово",2003,2002
"HKV18","Маджарово",2004,1960
"HKV18","Маджарово",2005,1911
"HKV18","Маджарово",2006,1878
"HKV18","Маджарово",2007,1909
"HKV18","Маджарово",2008,1842
"HKV18","Маджарово",2009,1800
"HKV18","Маджарово",2010,1859
"HKV18","Маджарово",2011,1832
"HKV18","Маджарово",2012,1772
"HKV18","Маджарово",2013,1734
"HKV18","Маджарово",2014,1759
"HKV18","Маджарово",2015,1744
"HKV18","Маджарово",2016,1725
"HKV18","Маджарово",2017,1716
"HKV18","Маджарово",2018,2025
"HKV19","Минерални бани",2000,7274
"HKV19","Минерални бани",2001,6750
"HKV19","Минерални бани",2002,6643
"HKV19","Минерални бани",2003,6741
"HKV19","Минерални бани",2004,6692
"HKV19","Минерални бани",2005,6631
"HKV19","Минерални бани",2006,6561
"HKV19","Минерални бани",2007,6611
"HKV19","Минерални бани",2008,6553
"HKV19","Минерални бани",2009,6542
"HKV19","Минерални бани",2010,6562
"HKV19","Минерални бани",2011,5856
"HKV19","Минерални бани",2012,5906
"HKV19","Минерални бани",2013,5891
"HKV19","Минерални бани",2014,6168
"HKV19","Минерални бани",2015,6413
"HKV19","Минерални бани",2016,6292
"HKV19","Минерални бани",2017,6186
"HKV19","Минерални бани",2018,6092
"HKV28","Свиленград",2000,25718
"HKV28","Свиленград",2001,25229
"HKV28","Свиленград",2002,25391
"HKV28","Свиленград",2003,25238
"HKV28","Свиленград",2004,25201
"HKV28","Свиленград",2005,25089
"HKV28","Свиленград",2006,24920
"HKV28","Свиленград",2007,24722
"HKV28","Свиленград",2008,24435
"HKV28","Свиленград",2009,24142
"HKV28","Свиленград",2010,23867
"HKV28","Свиленград",2011,22879
"HKV28","Свиленград",2012,22816
"HKV28","Свиленград",2013,22774
"HKV28","Свиленград",2014,22798
"HKV28","Свиленград",2015,22452
"HKV28","Свиленград",2016,22234
"HKV28","Свиленград",2017,21969
"HKV28","Свиленград",2018,21613
"HKV29","Симеоновград",2000,10971
"HKV29","Симеоновград",2001,10363
"HKV29","Симеоновград",2002,10204
"HKV29","Симеоновград",2003,10178
"HKV29","Симеоновград",2004,9999
"HKV29","Симеоновград",2005,9908
"HKV29","Симеоновград",2006,9747
"HKV29","Симеоновград",2007,9607
"HKV29","Симеоновград",2008,9464
"HKV29","Симеоновград",2009,9371
"HKV29","Симеоновград",2010,9200
"HKV29","Симеоновград",2011,8679
"HKV29","Симеоновград",2012,8560
"HKV29","Симеоновград",2013,8394
"HKV29","Симеоновград",2014,8188
"HKV29","Симеоновград",2015,8088
"HKV29","Симеоновград",2016,8003
"HKV29","Симеоновград",2017,8628
"HKV29","Симеоновград",2018,8795
"HKV30","Стамболово",2000,7401
"HKV30","Стамболово",2001,5801
"HKV30","Стамболово",2002,5872
"HKV30","Стамболово",2003,5935
"HKV30","Стамболово",2004,5969
"HKV30","Стамболово",2005,6019
"HKV30","Стамболово",2006,6021
"HKV30","Стамболово",2007,6063
"HKV30","Стамболово",2008,6038
"HKV30","Стамболово",2009,6122
"HKV30","Стамболово",2010,6049
"HKV30","Стамболово",2011,5971
"HKV30","Стамболово",2012,5930
"HKV30","Стамболово",2013,5856
"HKV30","Стамболово",2014,5922
"HKV30","Стамболово",2015,5821
"HKV30","Стамболово",2016,5805
"HKV30","Стамболово",2017,5729
"HKV30","Стамболово",2018,5755
"HKV32","Тополовград",2000,16201
"HKV32","Тополовград",2001,15067
"HKV32","Тополовград",2002,14555
"HKV32","Тополовград",2003,14222
"HKV32","Тополовград",2004,13997
"HKV32","Тополовград",2005,13558
"HKV32","Тополовград",2006,13265
"HKV32","Тополовград",2007,12914
"HKV32","Тополовград",2008,12479
"HKV32","Тополовград",2009,12178
"HKV32","Тополовград",2010,11770
"HKV32","Тополовград",2011,11390
"HKV32","Тополовград",2012,11109
"HKV32","Тополовград",2013,10831
"HKV32","Тополовград",2014,10572
"HKV32","Тополовград",2015,10625
"HKV32","Тополовград",2016,10357
"HKV32","Тополовград",2017,10081
"HKV32","Тополовград",2018,9801
"HKV33","Харманли",2000,29952
"HKV33","Харманли",2001,27241
"HKV33","Харманли",2002,27033
"HKV33","Харманли",2003,26712
"HKV33","Харманли",2004,26688
"HKV33","Харманли",2005,26570
"HKV33","Харманли",2006,26372
"HKV33","Харманли",2007,26114
"HKV33","Харманли",2008,25867
"HKV33","Харманли",2009,25711
"HKV33","Харманли",2010,25339
"HKV33","Харманли",2011,24666
"HKV33","Харманли",2012,24385
"HKV33","Харманли",2013,24201
"HKV33","Харманли",2014,24912
"HKV33","Харманли",2015,26340
"HKV33","Харманли",2016,26007
"HKV33","Харманли",2017,25704
