"TIME","GEO","INDIC_SB","NACE_R2","Value"
"2009","BG315","V16911","R_S",":"
"2009","BG321","V11910","B-S_X_K642",":"
"2009","BG321","V11910","B-E",":"
"2009","BG321","V11910","F",":"
"2009","BG321","V11910","G",":"
"2009","BG321","V11910","H",":"
"2009","BG321","V11910","I",":"
"2009","BG321","V11910","J",":"
"2009","BG321","V11910","K_L_X_K642",":"
"2009","BG321","V11910","M_N",":"
"2009","BG321","V11910","P_Q",":"
"2009","BG321","V11910","R_S",":"
"2009","BG321","V16911","B-S_X_K642",":"
"2009","BG321","V16911","B-E",":"
"2009","BG321","V16911","F",":"
"2009","BG321","V16911","G",":"
"2009","BG321","V16911","H",":"
"2009","BG321","V16911","I",":"
"2009","BG321","V16911","J",":"
"2009","BG321","V16911","K_L_X_K642",":"
"2009","BG321","V16911","M_N",":"
"2009","BG321","V16911","P_Q",":"
"2009","BG321","V16911","R_S",":"
"2009","BG322","V11910","B-S_X_K642",":"
"2009","BG322","V11910","B-E",":"
"2009","BG322","V11910","F",":"
"2009","BG322","V11910","G",":"
"2009","BG322","V11910","H",":"
"2009","BG322","V11910","I",":"
"2009","BG322","V11910","J",":"
"2009","BG322","V11910","K_L_X_K642",":"
"2009","BG322","V11910","M_N",":"
"2009","BG322","V11910","P_Q",":"
"2009","BG322","V11910","R_S",":"
"2009","BG322","V16911","B-S_X_K642",":"
"2009","BG322","V16911","B-E",":"
"2009","BG322","V16911","F",":"
"2009","BG322","V16911","G",":"
"2009","BG322","V16911","H",":"
"2009","BG322","V16911","I",":"
"2009","BG322","V16911","J",":"
"2009","BG322","V16911","K_L_X_K642",":"
"2009","BG322","V16911","M_N",":"
"2009","BG322","V16911","P_Q",":"
"2009","BG322","V16911","R_S",":"
"2009","BG323","V11910","B-S_X_K642",":"
"2009","BG323","V11910","B-E",":"
"2009","BG323","V11910","F",":"
"2009","BG323","V11910","G",":"
"2009","BG323","V11910","H",":"
"2009","BG323","V11910","I",":"
"2009","BG323","V11910","J",":"
"2009","BG323","V11910","K_L_X_K642",":"
"2009","BG323","V11910","M_N",":"
"2009","BG323","V11910","P_Q",":"
"2009","BG323","V11910","R_S",":"
"2009","BG323","V16911","B-S_X_K642",":"
"2009","BG323","V16911","B-E",":"
"2009","BG323","V16911","F",":"
"2009","BG323","V16911","G",":"
"2009","BG323","V16911","H",":"
"2009","BG323","V16911","I",":"
"2009","BG323","V16911","J",":"
"2009","BG323","V16911","K_L_X_K642",":"
"2009","BG323","V16911","M_N",":"
"2009","BG323","V16911","P_Q",":"
"2009","BG323","V16911","R_S",":"
"2009","BG324","V11910","B-S_X_K642",":"
"2009","BG324","V11910","B-E",":"
"2009","BG324","V11910","F",":"
"2009","BG324","V11910","G",":"
"2009","BG324","V11910","H",":"
"2009","BG324","V11910","I",":"
"2009","BG324","V11910","J",":"
"2009","BG324","V11910","K_L_X_K642",":"
"2009","BG324","V11910","M_N",":"
"2009","BG324","V11910","P_Q",":"
"2009","BG324","V11910","R_S",":"
"2009","BG324","V16911","B-S_X_K642",":"
"2009","BG324","V16911","B-E",":"
"2009","BG324","V16911","F",":"
"2009","BG324","V16911","G",":"
"2009","BG324","V16911","H",":"
"2009","BG324","V16911","I",":"
"2009","BG324","V16911","J",":"
"2009","BG324","V16911","K_L_X_K642",":"
"2009","BG324","V16911","M_N",":"
"2009","BG324","V16911","P_Q",":"
"2009","BG324","V16911","R_S",":"
"2009","BG325","V11910","B-S_X_K642",":"
"2009","BG325","V11910","B-E",":"
"2009","BG325","V11910","F",":"
"2009","BG325","V11910","G",":"
"2009","BG325","V11910","H",":"
"2009","BG325","V11910","I",":"
"2009","BG325","V11910","J",":"
"2009","BG325","V11910","K_L_X_K642",":"
"2009","BG325","V11910","M_N",":"
"2009","BG325","V11910","P_Q",":"
"2009","BG325","V11910","R_S",":"
"2009","BG325","V16911","B-S_X_K642",":"
"2009","BG325","V16911","B-E",":"
"2009","BG325","V16911","F",":"
"2009","BG325","V16911","G",":"
"2009","BG325","V16911","H",":"
"2009","BG325","V16911","I",":"
"2009","BG325","V16911","J",":"
"2009","BG325","V16911","K_L_X_K642",":"
"2009","BG325","V16911","M_N",":"
"2009","BG325","V16911","P_Q",":"
"2009","BG325","V16911","R_S",":"
"2009","BG331","V11910","B-S_X_K642",":"
"2009","BG331","V11910","B-E",":"
"2009","BG331","V11910","F",":"
"2009","BG331","V11910","G",":"
"2009","BG331","V11910","H",":"
"2009","BG331","V11910","I",":"
"2009","BG331","V11910","J",":"
"2009","BG331","V11910","K_L_X_K642",":"
"2009","BG331","V11910","M_N",":"
"2009","BG331","V11910","P_Q",":"
"2009","BG331","V11910","R_S",":"
"2009","BG331","V16911","B-S_X_K642",":"
"2009","BG331","V16911","B-E",":"
"2009","BG331","V16911","F",":"
"2009","BG331","V16911","G",":"
"2009","BG331","V16911","H",":"
"2009","BG331","V16911","I",":"
"2009","BG331","V16911","J",":"
"2009","BG331","V16911","K_L_X_K642",":"
"2009","BG331","V16911","M_N",":"
"2009","BG331","V16911","P_Q",":"
"2009","BG331","V16911","R_S",":"
"2009","BG332","V11910","B-S_X_K642",":"
"2009","BG332","V11910","B-E",":"
"2009","BG332","V11910","F",":"
"2009","BG332","V11910","G",":"
"2009","BG332","V11910","H",":"
"2009","BG332","V11910","I",":"
"2009","BG332","V11910","J",":"
"2009","BG332","V11910","K_L_X_K642",":"
"2009","BG332","V11910","M_N",":"
"2009","BG332","V11910","P_Q",":"
"2009","BG332","V11910","R_S",":"
"2009","BG332","V16911","B-S_X_K642",":"
"2009","BG332","V16911","B-E",":"
"2009","BG332","V16911","F",":"
"2009","BG332","V16911","G",":"
"2009","BG332","V16911","H",":"
"2009","BG332","V16911","I",":"
"2009","BG332","V16911","J",":"
"2009","BG332","V16911","K_L_X_K642",":"
"2009","BG332","V16911","M_N",":"
"2009","BG332","V16911","P_Q",":"
"2009","BG332","V16911","R_S",":"
"2009","BG333","V11910","B-S_X_K642",":"
"2009","BG333","V11910","B-E",":"
"2009","BG333","V11910","F",":"
"2009","BG333","V11910","G",":"
"2009","BG333","V11910","H",":"
"2009","BG333","V11910","I",":"
"2009","BG333","V11910","J",":"
"2009","BG333","V11910","K_L_X_K642",":"
"2009","BG333","V11910","M_N",":"
"2009","BG333","V11910","P_Q",":"
"2009","BG333","V11910","R_S",":"
"2009","BG333","V16911","B-S_X_K642",":"
"2009","BG333","V16911","B-E",":"
"2009","BG333","V16911","F",":"
"2009","BG333","V16911","G",":"
"2009","BG333","V16911","H",":"
"2009","BG333","V16911","I",":"
"2009","BG333","V16911","J",":"
"2009","BG333","V16911","K_L_X_K642",":"
"2009","BG333","V16911","M_N",":"
"2009","BG333","V16911","P_Q",":"
"2009","BG333","V16911","R_S",":"
"2009","BG334","V11910","B-S_X_K642",":"
"2009","BG334","V11910","B-E",":"
"2009","BG334","V11910","F",":"
"2009","BG334","V11910","G",":"
"2009","BG334","V11910","H",":"
"2009","BG334","V11910","I",":"
"2009","BG334","V11910","J",":"
"2009","BG334","V11910","K_L_X_K642",":"
"2009","BG334","V11910","M_N",":"
"2009","BG334","V11910","P_Q",":"
"2009","BG334","V11910","R_S",":"
"2009","BG334","V16911","B-S_X_K642",":"
"2009","BG334","V16911","B-E",":"
"2009","BG334","V16911","F",":"
"2009","BG334","V16911","G",":"
"2009","BG334","V16911","H",":"
"2009","BG334","V16911","I",":"
"2009","BG334","V16911","J",":"
"2009","BG334","V16911","K_L_X_K642",":"
"2009","BG334","V16911","M_N",":"
"2009","BG334","V16911","P_Q",":"
"2009","BG334","V16911","R_S",":"
"2009","BG341","V11910","B-S_X_K642",":"
"2009","BG341","V11910","B-E",":"
"2009","BG341","V11910","F",":"
"2009","BG341","V11910","G",":"
"2009","BG341","V11910","H",":"
"2009","BG341","V11910","I",":"
"2009","BG341","V11910","J",":"
"2009","BG341","V11910","K_L_X_K642",":"
"2009","BG341","V11910","M_N",":"
"2009","BG341","V11910","P_Q",":"
"2009","BG341","V11910","R_S",":"
"2009","BG341","V16911","B-S_X_K642",":"
"2009","BG341","V16911","B-E",":"
"2009","BG341","V16911","F",":"
"2009","BG341","V16911","G",":"
"2009","BG341","V16911","H",":"
"2009","BG341","V16911","I",":"
"2009","BG341","V16911","J",":"
"2009","BG341","V16911","K_L_X_K642",":"
"2009","BG341","V16911","M_N",":"
"2009","BG341","V16911","P_Q",":"
"2009","BG341","V16911","R_S",":"
"2009","BG342","V11910","B-S_X_K642",":"
"2009","BG342","V11910","B-E",":"
"2009","BG342","V11910","F",":"
"2009","BG342","V11910","G",":"
"2009","BG342","V11910","H",":"
"2009","BG342","V11910","I",":"
"2009","BG342","V11910","J",":"
"2009","BG342","V11910","K_L_X_K642",":"
"2009","BG342","V11910","M_N",":"
"2009","BG342","V11910","P_Q",":"
"2009","BG342","V11910","R_S",":"
"2009","BG342","V16911","B-S_X_K642",":"
"2009","BG342","V16911","B-E",":"
"2009","BG342","V16911","F",":"
"2009","BG342","V16911","G",":"
"2009","BG342","V16911","H",":"
"2009","BG342","V16911","I",":"
"2009","BG342","V16911","J",":"
"2009","BG342","V16911","K_L_X_K642",":"
"2009","BG342","V16911","M_N",":"
"2009","BG342","V16911","P_Q",":"
"2009","BG342","V16911","R_S",":"
"2009","BG343","V11910","B-S_X_K642",":"
"2009","BG343","V11910","B-E",":"
"2009","BG343","V11910","F",":"
"2009","BG343","V11910","G",":"
"2009","BG343","V11910","H",":"
"2009","BG343","V11910","I",":"
"2009","BG343","V11910","J",":"
"2009","BG343","V11910","K_L_X_K642",":"
"2009","BG343","V11910","M_N",":"
"2009","BG343","V11910","P_Q",":"
"2009","BG343","V11910","R_S",":"
"2009","BG343","V16911","B-S_X_K642",":"
"2009","BG343","V16911","B-E",":"
"2009","BG343","V16911","F",":"
"2009","BG343","V16911","G",":"
"2009","BG343","V16911","H",":"
"2009","BG343","V16911","I",":"
"2009","BG343","V16911","J",":"
"2009","BG343","V16911","K_L_X_K642",":"
"2009","BG343","V16911","M_N",":"
"2009","BG343","V16911","P_Q",":"
"2009","BG343","V16911","R_S",":"
"2009","BG344","V11910","B-S_X_K642",":"
"2009","BG344","V11910","B-E",":"
"2009","BG344","V11910","F",":"
"2009","BG344","V11910","G",":"
"2009","BG344","V11910","H",":"
"2009","BG344","V11910","I",":"
"2009","BG344","V11910","J",":"
"2009","BG344","V11910","K_L_X_K642",":"
"2009","BG344","V11910","M_N",":"
"2009","BG344","V11910","P_Q",":"
"2009","BG344","V11910","R_S",":"
"2009","BG344","V16911","B-S_X_K642",":"
"2009","BG344","V16911","B-E",":"
"2009","BG344","V16911","F",":"
"2009","BG344","V16911","G",":"
"2009","BG344","V16911","H",":"
"2009","BG344","V16911","I",":"
"2009","BG344","V16911","J",":"
"2009","BG344","V16911","K_L_X_K642",":"
"2009","BG344","V16911","M_N",":"
"2009","BG344","V16911","P_Q",":"
"2009","BG344","V16911","R_S",":"
"2009","BG411","V11910","B-S_X_K642",":"
"2009","BG411","V11910","B-E",":"
"2009","BG411","V11910","F",":"
"2009","BG411","V11910","G",":"
"2009","BG411","V11910","H",":"
"2009","BG411","V11910","I",":"
"2009","BG411","V11910","J",":"
"2009","BG411","V11910","K_L_X_K642",":"
"2009","BG411","V11910","M_N",":"
"2009","BG411","V11910","P_Q",":"
"2009","BG411","V11910","R_S",":"
"2009","BG411","V16911","B-S_X_K642",":"
"2009","BG411","V16911","B-E",":"
"2009","BG411","V16911","F",":"
"2009","BG411","V16911","G",":"
"2009","BG411","V16911","H",":"
"2009","BG411","V16911","I",":"
"2009","BG411","V16911","J",":"
"2009","BG411","V16911","K_L_X_K642",":"
"2009","BG411","V16911","M_N",":"
"2009","BG411","V16911","P_Q",":"
"2009","BG411","V16911","R_S",":"
"2009","BG412","V11910","B-S_X_K642",":"
"2009","BG412","V11910","B-E",":"
"2009","BG412","V11910","F",":"
"2009","BG412","V11910","G",":"
"2009","BG412","V11910","H",":"
"2009","BG412","V11910","I",":"
"2009","BG412","V11910","J",":"
"2009","BG412","V11910","K_L_X_K642",":"
"2009","BG412","V11910","M_N",":"
"2009","BG412","V11910","P_Q",":"
"2009","BG412","V11910","R_S",":"
"2009","BG412","V16911","B-S_X_K642",":"
"2009","BG412","V16911","B-E",":"
"2009","BG412","V16911","F",":"
"2009","BG412","V16911","G",":"
"2009","BG412","V16911","H",":"
"2009","BG412","V16911","I",":"
"2009","BG412","V16911","J",":"
"2009","BG412","V16911","K_L_X_K642",":"
"2009","BG412","V16911","M_N",":"
"2009","BG412","V16911","P_Q",":"
"2009","BG412","V16911","R_S",":"
"2009","BG413","V11910","B-S_X_K642",":"
"2009","BG413","V11910","B-E",":"
"2009","BG413","V11910","F",":"
"2009","BG413","V11910","G",":"
"2009","BG413","V11910","H",":"
"2009","BG413","V11910","I",":"
"2009","BG413","V11910","J",":"
"2009","BG413","V11910","K_L_X_K642",":"
"2009","BG413","V11910","M_N",":"
"2009","BG413","V11910","P_Q",":"
"2009","BG413","V11910","R_S",":"
"2009","BG413","V16911","B-S_X_K642",":"
"2009","BG413","V16911","B-E",":"
"2009","BG413","V16911","F",":"
"2009","BG413","V16911","G",":"
"2009","BG413","V16911","H",":"
"2009","BG413","V16911","I",":"
"2009","BG413","V16911","J",":"
"2009","BG413","V16911","K_L_X_K642",":"
"2009","BG413","V16911","M_N",":"
"2009","BG413","V16911","P_Q",":"
"2009","BG413","V16911","R_S",":"
"2009","BG414","V11910","B-S_X_K642",":"
"2009","BG414","V11910","B-E",":"
"2009","BG414","V11910","F",":"
"2009","BG414","V11910","G",":"
"2009","BG414","V11910","H",":"
"2009","BG414","V11910","I",":"
"2009","BG414","V11910","J",":"
"2009","BG414","V11910","K_L_X_K642",":"
"2009","BG414","V11910","M_N",":"
"2009","BG414","V11910","P_Q",":"
"2009","BG414","V11910","R_S",":"
"2009","BG414","V16911","B-S_X_K642",":"
"2009","BG414","V16911","B-E",":"
"2009","BG414","V16911","F",":"
"2009","BG414","V16911","G",":"
"2009","BG414","V16911","H",":"
"2009","BG414","V16911","I",":"
"2009","BG414","V16911","J",":"
"2009","BG414","V16911","K_L_X_K642",":"
"2009","BG414","V16911","M_N",":"
"2009","BG414","V16911","P_Q",":"
"2009","BG414","V16911","R_S",":"
"2009","BG415","V11910","B-S_X_K642",":"
"2009","BG415","V11910","B-E",":"
"2009","BG415","V11910","F",":"
"2009","BG415","V11910","G",":"
"2009","BG415","V11910","H",":"
"2009","BG415","V11910","I",":"
"2009","BG415","V11910","J",":"
"2009","BG415","V11910","K_L_X_K642",":"
"2009","BG415","V11910","M_N",":"
"2009","BG415","V11910","P_Q",":"
"2009","BG415","V11910","R_S",":"
"2009","BG415","V16911","B-S_X_K642",":"
"2009","BG415","V16911","B-E",":"
"2009","BG415","V16911","F",":"
"2009","BG415","V16911","G",":"
"2009","BG415","V16911","H",":"
"2009","BG415","V16911","I",":"
"2009","BG415","V16911","J",":"
"2009","BG415","V16911","K_L_X_K642",":"
"2009","BG415","V16911","M_N",":"
"2009","BG415","V16911","P_Q",":"
"2009","BG415","V16911","R_S",":"
"2009","BG421","V11910","B-S_X_K642",":"
"2009","BG421","V11910","B-E",":"
"2009","BG421","V11910","F",":"
"2009","BG421","V11910","G",":"
"2009","BG421","V11910","H",":"
"2009","BG421","V11910","I",":"
"2009","BG421","V11910","J",":"
"2009","BG421","V11910","K_L_X_K642",":"
"2009","BG421","V11910","M_N",":"
"2009","BG421","V11910","P_Q",":"
"2009","BG421","V11910","R_S",":"
"2009","BG421","V16911","B-S_X_K642",":"
"2009","BG421","V16911","B-E",":"
"2009","BG421","V16911","F",":"
"2009","BG421","V16911","G",":"
"2009","BG421","V16911","H",":"
"2009","BG421","V16911","I",":"
"2009","BG421","V16911","J",":"
"2009","BG421","V16911","K_L_X_K642",":"
"2009","BG421","V16911","M_N",":"
"2009","BG421","V16911","P_Q",":"
"2009","BG421","V16911","R_S",":"
"2009","BG422","V11910","B-S_X_K642",":"
"2009","BG422","V11910","B-E",":"
"2009","BG422","V11910","F",":"
"2009","BG422","V11910","G",":"
"2009","BG422","V11910","H",":"
"2009","BG422","V11910","I",":"
"2009","BG422","V11910","J",":"
"2009","BG422","V11910","K_L_X_K642",":"
"2009","BG422","V11910","M_N",":"
"2009","BG422","V11910","P_Q",":"
"2009","BG422","V11910","R_S",":"
"2009","BG422","V16911","B-S_X_K642",":"
"2009","BG422","V16911","B-E",":"
"2009","BG422","V16911","F",":"
"2009","BG422","V16911","G",":"
"2009","BG422","V16911","H",":"
"2009","BG422","V16911","I",":"
"2009","BG422","V16911","J",":"
"2009","BG422","V16911","K_L_X_K642",":"
"2009","BG422","V16911","M_N",":"
"2009","BG422","V16911","P_Q",":"
"2009","BG422","V16911","R_S",":"
"2009","BG423","V11910","B-S_X_K642",":"
"2009","BG423","V11910","B-E",":"
"2009","BG423","V11910","F",":"
"2009","BG423","V11910","G",":"
"2009","BG423","V11910","H",":"
"2009","BG423","V11910","I",":"
"2009","BG423","V11910","J",":"
"2009","BG423","V11910","K_L_X_K642",":"
"2009","BG423","V11910","M_N",":"
"2009","BG423","V11910","P_Q",":"
"2009","BG423","V11910","R_S",":"
"2009","BG423","V16911","B-S_X_K642",":"
"2009","BG423","V16911","B-E",":"
"2009","BG423","V16911","F",":"
"2009","BG423","V16911","G",":"
"2009","BG423","V16911","H",":"
"2009","BG423","V16911","I",":"
"2009","BG423","V16911","J",":"
"2009","BG423","V16911","K_L_X_K642",":"
"2009","BG423","V16911","M_N",":"
"2009","BG423","V16911","P_Q",":"
"2009","BG423","V16911","R_S",":"
"2009","BG424","V11910","B-S_X_K642",":"
"2009","BG424","V11910","B-E",":"
"2009","BG424","V11910","F",":"
"2009","BG424","V11910","G",":"
"2009","BG424","V11910","H",":"
"2009","BG424","V11910","I",":"
"2009","BG424","V11910","J",":"
"2009","BG424","V11910","K_L_X_K642",":"
"2009","BG424","V11910","M_N",":"
"2009","BG424","V11910","P_Q",":"
"2009","BG424","V11910","R_S",":"
"2009","BG424","V16911","B-S_X_K642",":"
"2009","BG424","V16911","B-E",":"
"2009","BG424","V16911","F",":"
"2009","BG424","V16911","G",":"
"2009","BG424","V16911","H",":"
"2009","BG424","V16911","I",":"
"2009","BG424","V16911","J",":"
"2009","BG424","V16911","K_L_X_K642",":"
"2009","BG424","V16911","M_N",":"
"2009","BG424","V16911","P_Q",":"
"2009","BG424","V16911","R_S",":"
"2009","BG425","V11910","B-S_X_K642",":"
"2009","BG425","V11910","B-E",":"
"2009","BG425","V11910","F",":"
"2009","BG425","V11910","G",":"
"2009","BG425","V11910","H",":"
"2009","BG425","V11910","I",":"
"2009","BG425","V11910","J",":"
"2009","BG425","V11910","K_L_X_K642",":"
"2009","BG425","V11910","M_N",":"
"2009","BG425","V11910","P_Q",":"
"2009","BG425","V11910","R_S",":"
"2009","BG425","V16911","B-S_X_K642",":"
"2009","BG425","V16911","B-E",":"
"2009","BG425","V16911","F",":"
"2009","BG425","V16911","G",":"
"2009","BG425","V16911","H",":"
"2009","BG425","V16911","I",":"
"2009","BG425","V16911","J",":"
"2009","BG425","V16911","K_L_X_K642",":"
"2009","BG425","V16911","M_N",":"
"2009","BG425","V16911","P_Q",":"
"2009","BG425","V16911","R_S",":"
"2010","BG311","V11910","B-S_X_K642",":"
"2010","BG311","V11910","B-E",":"
"2010","BG311","V11910","F",":"
"2010","BG311","V11910","G",":"
"2010","BG311","V11910","H",":"
"2010","BG311","V11910","I",":"
"2010","BG311","V11910","J",":"
"2010","BG311","V11910","K_L_X_K642",":"
"2010","BG311","V11910","M_N",":"
"2010","BG311","V11910","P_Q",":"
"2010","BG311","V11910","R_S",":"
"2010","BG311","V16911","B-S_X_K642",":"
"2010","BG311","V16911","B-E",":"
"2010","BG311","V16911","F",":"
"2010","BG311","V16911","G",":"
"2010","BG311","V16911","H",":"
"2010","BG311","V16911","I",":"
"2010","BG311","V16911","J",":"
"2010","BG311","V16911","K_L_X_K642",":"
"2010","BG311","V16911","M_N",":"
"2010","BG311","V16911","P_Q",":"
"2010","BG311","V16911","R_S",":"
"2010","BG312","V11910","B-S_X_K642",":"
"2010","BG312","V11910","B-E",":"
"2010","BG312","V11910","F",":"
"2010","BG312","V11910","G",":"
"2010","BG312","V11910","H",":"
"2010","BG312","V11910","I",":"
"2010","BG312","V11910","J",":"
"2010","BG312","V11910","K_L_X_K642",":"
"2010","BG312","V11910","M_N",":"
"2010","BG312","V11910","P_Q",":"
"2010","BG312","V11910","R_S",":"
"2010","BG312","V16911","B-S_X_K642",":"
"2010","BG312","V16911","B-E",":"
"2010","BG312","V16911","F",":"
"2010","BG312","V16911","G",":"
"2010","BG312","V16911","H",":"
"2010","BG312","V16911","I",":"
"2010","BG312","V16911","J",":"
"2010","BG312","V16911","K_L_X_K642",":"
"2010","BG312","V16911","M_N",":"
"2010","BG312","V16911","P_Q",":"
"2010","BG312","V16911","R_S",":"
"2010","BG313","V11910","B-S_X_K642",":"
"2010","BG313","V11910","B-E",":"
"2010","BG313","V11910","F",":"
"2010","BG313","V11910","G",":"
"2010","BG313","V11910","H",":"
"2010","BG313","V11910","I",":"
"2010","BG313","V11910","J",":"
"2010","BG313","V11910","K_L_X_K642",":"
"2010","BG313","V11910","M_N",":"
"2010","BG313","V11910","P_Q",":"
"2010","BG313","V11910","R_S",":"
"2010","BG313","V16911","B-S_X_K642",":"
"2010","BG313","V16911","B-E",":"
"2010","BG313","V16911","F",":"
"2010","BG313","V16911","G",":"
"2010","BG313","V16911","H",":"
"2010","BG313","V16911","I",":"
"2010","BG313","V16911","J",":"
"2010","BG313","V16911","K_L_X_K642",":"
"2010","BG313","V16911","M_N",":"
"2010","BG313","V16911","P_Q",":"
"2010","BG313","V16911","R_S",":"
"2010","BG314","V11910","B-S_X_K642",":"
"2010","BG314","V11910","B-E",":"
"2010","BG314","V11910","F",":"
"2010","BG314","V11910","G",":"
"2010","BG314","V11910","H",":"
"2010","BG314","V11910","I",":"
"2010","BG314","V11910","J",":"
"2010","BG314","V11910","K_L_X_K642",":"
"2010","BG314","V11910","M_N",":"
"2010","BG314","V11910","P_Q",":"
"2010","BG314","V11910","R_S",":"
