"nuts3ekatte","laucode","obshtina","period","ikonaktiwni","regbezr"
"SZR","SZR36","Чирпан","201003",11011,1729
"SZR","SZR36","Чирпан","201004",11011,1682
"SZR","SZR36","Чирпан","201005",11011,1448
"SZR","SZR36","Чирпан","201006",11011,1493
"SZR","SZR36","Чирпан","201007",11011,1541
"SZR","SZR36","Чирпан","201008",11011,1452
"SZR","SZR36","Чирпан","201009",11011,1425
"SZR","SZR36","Чирпан","201010",11011,1481
"SZR","SZR36","Чирпан","201011",11011,1509
"SZR","SZR36","Чирпан","201012",11011,1569
"SZR","SZR36","Чирпан","201101",7532,1686
"SZR","SZR36","Чирпан","201102",7532,1698
"SZR","SZR36","Чирпан","201103",7532,1658
"SZR","SZR36","Чирпан","201104",7532,1644
"SZR","SZR36","Чирпан","201105",7532,1531
"SZR","SZR36","Чирпан","201106",7532,1507
"SZR","SZR36","Чирпан","201107",7532,1490
"SZR","SZR36","Чирпан","201108",7532,1402
"SZR","SZR36","Чирпан","201109",7532,1362
"SZR","SZR36","Чирпан","201110",7532,1418
"SZR","SZR36","Чирпан","201111",7532,1561
"SZR","SZR36","Чирпан","201112",7532,1683
"SZR","SZR36","Чирпан","201201",7532,1733
"SZR","SZR36","Чирпан","201202",7532,1744
"SZR","SZR36","Чирпан","201203",7532,1678
"SZR","SZR36","Чирпан","201204",7532,1669
"SZR","SZR36","Чирпан","201205",7532,1595
"SZR","SZR36","Чирпан","201206",7532,1613
"SZR","SZR36","Чирпан","201207",7532,1604
"SZR","SZR36","Чирпан","201208",7532,1560
"SZR","SZR36","Чирпан","201209",7532,1526
"SZR","SZR36","Чирпан","201210",7532,1582
"SZR","SZR36","Чирпан","201211",7532,1695
"SZR","SZR36","Чирпан","201212",7532,1747
"SZR","SZR36","Чирпан","201301",7532,1822
"SZR","SZR36","Чирпан","201302",7532,1866
"SZR","SZR36","Чирпан","201303",7532,1814
"SZR","SZR36","Чирпан","201304",7532,1810
"SZR","SZR36","Чирпан","201305",7532,1660
"SZR","SZR36","Чирпан","201306",7532,1650
"SZR","SZR36","Чирпан","201307",7532,1640
"SZR","SZR36","Чирпан","201308",7532,1553
"SZR","SZR36","Чирпан","201309",7532,1485
"SZR","SZR36","Чирпан","201310",7532,1579
"SZR","SZR36","Чирпан","201311",7532,1615
"SZR","SZR36","Чирпан","201312",7532,1679
"SZR","SZR36","Чирпан","201401",7532,1753
"SZR","SZR36","Чирпан","201402",7532,1767
"SZR","SZR36","Чирпан","201403",7532,1727
"SZR","SZR36","Чирпан","201404",7532,1673
"SZR","SZR36","Чирпан","201405",7532,1624
"SZR","SZR36","Чирпан","201406",7532,1620
"SZR","SZR36","Чирпан","201407",7532,1624
"SZR","SZR36","Чирпан","201408",7532,1577
"SZR","SZR36","Чирпан","201409",7532,1543
"SZR","SZR36","Чирпан","201410",7532,1537
"SZR","SZR36","Чирпан","201411",7532,1613
"SZR","SZR36","Чирпан","201412",7532,1623
"SZR","SZR36","Чирпан","201501",7532,1648
"SZR","SZR36","Чирпан","201502",7532,1612
"SZR","SZR36","Чирпан","201503",7532,1611
"SZR","SZR36","Чирпан","201504",7532,1553
"SZR","SZR36","Чирпан","201505",7532,1481
"SZR","SZR36","Чирпан","201506",7532,1472
"SZR","SZR36","Чирпан","201507",7532,1448
"SZR","SZR36","Чирпан","201508",7532,1390
"SZR","SZR36","Чирпан","201509",7532,1309
"SZR","SZR36","Чирпан","201510",7532,1368
"SZR","SZR36","Чирпан","201511",7532,1480
"SZR","SZR36","Чирпан","201512",7532,1494
"SZR","SZR36","Чирпан","201601",7532,1544
"SZR","SZR36","Чирпан","201602",7532,1508
"SZR","SZR36","Чирпан","201603",7532,1495
"SZR","SZR36","Чирпан","201604",7532,1440
"SZR","SZR36","Чирпан","201605",7532,1331
"SZR","SZR36","Чирпан","201606",7532,1265
"SZR","SZR36","Чирпан","201607",7532,1231
"SZR","SZR36","Чирпан","201608",7532,1122
"SZR","SZR36","Чирпан","201609",7532,1097
"SZR","SZR36","Чирпан","201610",7532,1086
"SZR","SZR36","Чирпан","201611",7532,1096
"SZR","SZR36","Чирпан","201612",7532,1118
"SZR","SZR36","Чирпан","201701",7532,1188
"SZR","SZR36","Чирпан","201702",7532,1237
"SZR","SZR36","Чирпан","201703",7532,1215
"SZR","SZR36","Чирпан","201704",7532,1153
"SZR","SZR36","Чирпан","201705",7532,1086
"SZR","SZR36","Чирпан","201706",7532,1071
"SZR","SZR36","Чирпан","201707",7532,1020
"SZR","SZR36","Чирпан","201708",7532,978
"SZR","SZR36","Чирпан","201709",7532,938
"SZR","SZR36","Чирпан","201710",7532,895
"SZR","SZR36","Чирпан","201711",7532,962
"SZR","SZR36","Чирпан","201712",7532,974
"SZR","SZR36","Чирпан","201801",7532,1030
"SZR","SZR36","Чирпан","201802",7532,1044
"SZR","SZR36","Чирпан","201803",7532,1038
"SZR","SZR36","Чирпан","201804",7532,1022
"SZR","SZR36","Чирпан","201805",7532,928
"SZR","SZR36","Чирпан","201806",7532,886
"SZR","SZR36","Чирпан","201807",7532,837
"SZR","SZR36","Чирпан","201808",7532,770
"SZR","SZR36","Чирпан","201809",7532,731
"SZR","SZR36","Чирпан","201810",7532,746
"SZR","SZR36","Чирпан","201811",7532,719
"SZR","SZR36","Чирпан","201812",7532,737
"JAM","JAM03","Болярово","201001",1832,263
"JAM","JAM03","Болярово","201002",1832,258
"JAM","JAM03","Болярово","201003",1832,265
"JAM","JAM03","Болярово","201004",1832,309
"JAM","JAM03","Болярово","201005",1832,310
"JAM","JAM03","Болярово","201006",1832,318
"JAM","JAM03","Болярово","201007",1832,285
"JAM","JAM03","Болярово","201008",1832,299
"JAM","JAM03","Болярово","201009",1832,296
"JAM","JAM03","Болярово","201010",1832,294
"JAM","JAM03","Болярово","201011",1832,292
"JAM","JAM03","Болярово","201012",1832,305
"JAM","JAM03","Болярово","201101",1412,308
"JAM","JAM03","Болярово","201102",1412,309
"JAM","JAM03","Болярово","201103",1412,297
"JAM","JAM03","Болярово","201104",1412,298
"JAM","JAM03","Болярово","201105",1412,292
"JAM","JAM03","Болярово","201106",1412,295
"JAM","JAM03","Болярово","201107",1412,292
"JAM","JAM03","Болярово","201108",1412,303
"JAM","JAM03","Болярово","201109",1412,273
"JAM","JAM03","Болярово","201110",1412,264
"JAM","JAM03","Болярово","201111",1412,270
"JAM","JAM03","Болярово","201112",1412,279
"JAM","JAM03","Болярово","201201",1412,292
"JAM","JAM03","Болярово","201202",1412,290
"JAM","JAM03","Болярово","201203",1412,289
"JAM","JAM03","Болярово","201204",1412,271
"JAM","JAM03","Болярово","201205",1412,267
"JAM","JAM03","Болярово","201206",1412,269
"JAM","JAM03","Болярово","201207",1412,283
"JAM","JAM03","Болярово","201208",1412,289
"JAM","JAM03","Болярово","201209",1412,235
"JAM","JAM03","Болярово","201210",1412,244
"JAM","JAM03","Болярово","201211",1412,258
"JAM","JAM03","Болярово","201212",1412,261
"JAM","JAM03","Болярово","201301",1412,302
"JAM","JAM03","Болярово","201302",1412,313
"JAM","JAM03","Болярово","201303",1412,275
"JAM","JAM03","Болярово","201304",1412,315
"JAM","JAM03","Болярово","201305",1412,308
"JAM","JAM03","Болярово","201306",1412,301
"JAM","JAM03","Болярово","201307",1412,296
"JAM","JAM03","Болярово","201308",1412,303
"JAM","JAM03","Болярово","201309",1412,354
"JAM","JAM03","Болярово","201310",1412,353
"JAM","JAM03","Болярово","201311",1412,364
"JAM","JAM03","Болярово","201312",1412,383
"JAM","JAM03","Болярово","201401",1412,381
"JAM","JAM03","Болярово","201402",1412,401
"JAM","JAM03","Болярово","201403",1412,427
"JAM","JAM03","Болярово","201404",1412,412
"JAM","JAM03","Болярово","201405",1412,407
"JAM","JAM03","Болярово","201406",1412,343
"JAM","JAM03","Болярово","201407",1412,335
"JAM","JAM03","Болярово","201408",1412,328
"JAM","JAM03","Болярово","201409",1412,328
"JAM","JAM03","Болярово","201410",1412,349
"JAM","JAM03","Болярово","201411",1412,343
"JAM","JAM03","Болярово","201412",1412,311
"JAM","JAM03","Болярово","201501",1412,325
"JAM","JAM03","Болярово","201502",1412,324
"JAM","JAM03","Болярово","201503",1412,364
"JAM","JAM03","Болярово","201504",1412,353
"JAM","JAM03","Болярово","201505",1412,340
"JAM","JAM03","Болярово","201506",1412,339
"JAM","JAM03","Болярово","201507",1412,334
"JAM","JAM03","Болярово","201508",1412,324
"JAM","JAM03","Болярово","201509",1412,322
"JAM","JAM03","Болярово","201510",1412,315
"JAM","JAM03","Болярово","201511",1412,344
"JAM","JAM03","Болярово","201512",1412,336
"JAM","JAM03","Болярово","201601",1412,340
"JAM","JAM03","Болярово","201602",1412,325
"JAM","JAM03","Болярово","201603",1412,353
"JAM","JAM03","Болярово","201604",1412,306
"JAM","JAM03","Болярово","201605",1412,289
"JAM","JAM03","Болярово","201606",1412,293
"JAM","JAM03","Болярово","201607",1412,289
"JAM","JAM03","Болярово","201608",1412,301
"JAM","JAM03","Болярово","201609",1412,284
"JAM","JAM03","Болярово","201610",1412,262
"JAM","JAM03","Болярово","201611",1412,259
"JAM","JAM03","Болярово","201612",1412,263
"JAM","JAM03","Болярово","201701",1412,255
"JAM","JAM03","Болярово","201702",1412,268
"JAM","JAM03","Болярово","201703",1412,267
"JAM","JAM03","Болярово","201704",1412,273
"JAM","JAM03","Болярово","201705",1412,268
"JAM","JAM03","Болярово","201706",1412,264
"JAM","JAM03","Болярово","201707",1412,255
"JAM","JAM03","Болярово","201708",1412,261
"JAM","JAM03","Болярово","201709",1412,262
"JAM","JAM03","Болярово","201710",1412,259
"JAM","JAM03","Болярово","201711",1412,247
"JAM","JAM03","Болярово","201712",1412,243
"JAM","JAM03","Болярово","201801",1412,252
"JAM","JAM03","Болярово","201802",1412,245
"JAM","JAM03","Болярово","201803",1412,230
"JAM","JAM03","Болярово","201804",1412,223
"JAM","JAM03","Болярово","201805",1412,207
"JAM","JAM03","Болярово","201806",1412,183
"JAM","JAM03","Болярово","201807",1412,172
"JAM","JAM03","Болярово","201808",1412,171
"JAM","JAM03","Болярово","201809",1412,169
"JAM","JAM03","Болярово","201810",1412,182
"JAM","JAM03","Болярово","201811",1412,194
"JAM","JAM03","Болярово","201812",1412,203
"JAM","JAM07","Елхово","201001",9109,1385
"JAM","JAM07","Елхово","201002",9109,1420
"JAM","JAM07","Елхово","201003",9109,1412
"JAM","JAM07","Елхово","201004",9109,1399
"JAM","JAM07","Елхово","201005",9109,1329
"JAM","JAM07","Елхово","201006",9109,1321
"JAM","JAM07","Елхово","201007",9109,1294
"JAM","JAM07","Елхово","201008",9109,1296
"JAM","JAM07","Елхово","201009",9109,1297
"JAM","JAM07","Елхово","201010",9109,1326
"JAM","JAM07","Елхово","201011",9109,1361
"JAM","JAM07","Елхово","201012",9109,1380
"JAM","JAM07","Елхово","201101",6906,1427
"JAM","JAM07","Елхово","201102",6906,1448
"JAM","JAM07","Елхово","201103",6906,1396
"JAM","JAM07","Елхово","201104",6906,1355
"JAM","JAM07","Елхово","201105",6906,1288
"JAM","JAM07","Елхово","201106",6906,1249
"JAM","JAM07","Елхово","201107",6906,1234
"JAM","JAM07","Елхово","201108",6906,1214
"JAM","JAM07","Елхово","201109",6906,1192
